Transaction,Date,Price,Product ID,Quantity Purchased,Serial No,User ID,User Type
3825,2016-10-02,427.0,3824,3,4825,5072,c
3826,2016-01-01,337.63,123,1,4826,7664,b
3827,2016-05-02,2509.05,1718,11,4827,8631,d
3828,2016-01-25,2212.6,4186,4,4828,8298,a
3829,2016-08-02,676.5,957,36,4829,7909,a
3830,2016-05-01,3782.89,1999,20,4830,6278,c
3831,2016-01-01,1229.08,1898,5,4831,5228,a
3832,2016-01-26,1625.92,4454,35,4832,7909,d
3833,2016-10-01,1982.81,1593,38,4833,7338,c
3834,2016-08-02,3947.65,2947,13,4834,6836,d
3835,2016-09-01,352.25,1471,39,4835,6872,d
3836,2016-01-20,1908.78,5080,31,4836,6945,d
3837,2016-10-01,849.26,173,33,4837,8042,c
3838,2016-08-02,13.27,2238,37,4838,6306,d
3839,2016-01-20,1598.67,4143,36,4839,6208,b
3840,2016-01-22,1266.62,522,24,4840,8711,c
3841,2016-11-01,304.71,3179,39,4841,7940,c
3842,2016-01-20,573.56,4034,26,4842,7792,a
3843,2016-01-14,460.56,3102,27,4843,6485,b
3844,2016-04-02,1466.14,2493,41,4844,5633,d
3845,2016-10-02,4108.28,4207,6,4845,5399,c
3846,2016-01-23,1219.9,3772,23,4846,7329,a
3847,2016-01-19,4161.12,500,13,4847,7802,b
3848,2016-11-01,824.96,1919,6,4848,6373,c
3849,2016-03-01,96.53,1409,29,4849,5144,c
3850,2016-03-01,2360.81,4746,13,4850,8554,a
3851,2016-11-02,3492.09,2136,12,4851,7293,a
3852,2016-08-02,2731.02,3015,24,4852,5466,c
3853,2016-01-30,1863.47,4641,29,4853,6857,c
3854,2016-01-02,2364.91,3175,15,4854,6982,d
3855,2016-05-02,784.95,3697,19,4855,5464,b
3856,2016-01-31,873.06,2674,35,4856,5954,b
3857,2016-07-02,616.1,4338,9,4857,8737,c
3858,2016-01-13,3639.09,2304,4,4858,8489,a
3859,2016-01-29,3385.08,1550,21,4859,9864,a
3860,2016-01-15,153.61,3580,13,4860,5525,c
3861,2016-02-01,4704.44,1668,11,4861,7600,a
3862,2016-01-17,1206.87,3131,30,4862,8106,c
3863,2016-01-29,637.87,2144,25,4863,8229,a
3864,2016-02-02,165.26,1094,17,4864,8300,d
3865,2016-01-20,2086.11,1209,27,4865,9236,d
3866,2016-08-02,402.24,5005,3,4866,7387,a
3867,2016-08-02,170.67,1103,17,4867,6142,d
3868,2016-01-24,960.01,1645,28,4868,9598,b
3869,2016-01-26,366.2,3122,30,4869,9367,b
3870,2016-04-02,969.09,1850,34,4870,7347,a
3871,2016-09-01,3800.46,4412,30,4871,5316,b
3872,2016-01-31,7019.28,4540,21,4872,8342,d
3873,2016-08-01,779.87,2833,35,4873,5276,d
3874,2016-01-24,,819,5,4874,6803,b
3875,2016-08-01,4412.44,354,15,4875,5123,d
3876,2016-11-01,724.78,405,29,4876,7138,c
3877,2016-01-31,967.97,3509,18,4877,9606,b
3878,2016-06-02,986.07,591,18,4878,5336,d
3879,2016-09-01,3322.32,1108,8,4879,8261,c
3880,2016-08-01,170.85,4679,2,4880,9717,a
3881,2016-10-01,4655.05,515,2,4881,7100,d
3882,2016-12-01,1609.22,2479,16,4882,6357,b
3883,2016-01-15,4439.48,2685,18,4883,6193,d
3884,2016-10-01,1967.63,2870,2,4884,9802,a
3885,2016-02-01,3237.2,1405,25,4885,7044,a
3886,2016-06-01,530.77,2743,36,4886,5114,a
3887,2016-06-02,704.53,2085,17,4887,8424,a
3888,2016-01-13,5078.87,942,17,4888,9682,d
3889,2016-12-01,3323.17,3718,10,4889,7720,b
3890,2016-01-14,782.77,668,24,4890,9397,b
3891,2016-05-02,2917.56,5034,5,4891,5902,b
3892,2016-01-21,,3781,2,4892,6482,b
3893,2016-01-26,1883.9,3073,4,4893,9066,b
3894,2016-01-28,4279.09,3755,33,4894,7757,d
3895,2016-03-02,923.17,3694,9,4895,8318,c
3896,2016-04-01,592.92,529,1,4896,7136,c
3897,2016-02-01,3019.59,4167,11,4897,7571,a
3898,2016-01-28,4984.5,2246,40,4898,9420,c
3899,2016-01-20,5007.84,451,39,4899,6937,b
3900,2016-01-01,3838.11,2618,38,4900,7661,b
3901,2016-03-01,621.54,2767,25,4901,9375,a
3902,2016-01-29,3773.03,3225,36,4902,6964,a
3903,2016-01-02,3360.62,1732,13,4903,7660,a
3904,2016-01-29,46.31,465,2,4904,6689,d
3905,2016-01-30,3131.33,2925,4,4905,9966,c
3906,2016-01-01,1704.07,4075,13,4906,5019,d
3907,2016-04-01,2113.2,3846,8,4907,9324,c
3908,2016-01-14,343.44,3362,36,4908,8998,a
3909,2016-08-02,1937.09,3614,40,4909,9548,a
3910,2016-01-28,699.48,1377,1,4910,6808,b
3911,2016-01-22,1442.54,473,13,4911,5683,d
3912,2016-01-13,1975.46,4030,36,4912,7465,a
3913,2016-10-02,1568.95,1696,32,4913,8926,c
3914,2016-10-02,3178.16,2209,35,4914,7307,d
3915,2016-03-02,4745.06,564,20,4915,8094,a
3916,2016-02-01,569.16,573,31,4916,6884,c
3917,2016-04-01,3559.18,4478,30,4917,9215,d
3918,2016-01-21,485.27,2809,31,4918,5870,b
3919,2016-05-02,2017.0,433,20,4919,8230,a
3920,2016-05-02,4010.44,3110,5,4920,5637,a
3921,2016-08-02,2536.41,3068,13,4921,6272,a
3922,2016-04-02,4822.13,3999,8,4922,9554,d
3923,2016-01-31,4285.1,2902,2,4923,7864,a
3924,2016-01-14,6076.75,2930,24,4924,6125,a
3925,2016-01-15,,2303,38,4925,9824,d
3926,2016-01-24,766.86,1662,1,4926,7844,b
3927,2016-01-25,1729.53,2090,36,4927,6932,d
3928,2016-01-28,3665.13,4916,28,4928,8135,d
3929,2016-06-02,1286.83,3417,5,4929,9168,d
3930,2016-03-02,2595.11,4440,36,4930,8742,b
3931,2016-01-31,3905.81,671,2,4931,9536,a
3932,2016-08-02,2888.98,2890,20,4932,7891,b
3933,2016-11-02,750.03,1982,36,4933,9930,b
3934,2016-01-31,2143.2,1595,28,4934,9801,c
3935,2016-07-02,774.84,4541,32,4935,6214,d
3936,2016-09-02,767.6,1246,21,4936,7808,d
3937,2016-01-28,3075.04,795,36,4937,5839,d
3938,2016-05-01,896.57,3264,14,-1,5892,b
3939,2016-02-01,1508.8,4245,32,4939,5165,c
3940,2016-01-26,1064.13,561,41,4940,8769,b
3941,2016-01-25,4280.9,3245,21,4941,5990,b
3942,2016-01-28,3644.6,373,9,4942,7680,c
3943,2016-01-23,835.32,3401,27,4943,8389,b
3944,2016-01-22,965.61,808,30,4944,9680,d
3945,2016-06-02,1558.51,1540,22,4945,9767,b
3946,2016-06-01,1872.16,1927,26,4946,8191,d
3947,2016-10-02,2697.61,3989,3,4947,7389,c
3948,2016-01-25,88.05,2539,32,4948,5593,d
3949,2016-01-19,3352.61,3539,8,4949,8194,c
3950,2016-01-23,3955.05,1053,7,4950,7457,c
3951,2016-01-21,931.87,4250,10,4951,8281,d
3952,2016-01-17,1292.45,1666,9,4952,7796,a
3953,2016-01-29,3219.36,2446,11,4953,9168,b
3954,2016-09-01,4345.62,4109,38,4954,8037,c
3955,2016-01-13,2270.81,552,41,4955,6805,b
3956,2016-07-01,4203.28,1433,18,4956,6811,c
3957,2016-11-01,234.87,3099,24,4957,7639,a
3958,2016-01-19,2303.15,1841,11,4958,5383,c
3959,2016-01-22,3015.84,4214,39,4959,7742,a
3960,2016-07-02,838.27,2366,9,4960,7318,c
3961,2016-01-28,3970.17,1989,8,4961,8637,b
3962,2016-02-01,3032.44,2893,25,4962,6985,b
3963,2016-01-21,5258.52,1918,40,4963,6894,b
3964,2016-04-01,6242.89,4218,34,4964,9745,d
3965,2016-01-29,401.02,4695,32,4965,7957,d
3966,2016-06-02,2148.75,3541,13,4966,7602,a
3967,2016-01-27,5483.39,284,33,4967,5921,d
3968,2016-01-01,835.58,3412,17,4968,8215,c
3969,2016-01-27,3100.43,611,2,4969,5007,a
3970,2016-01-22,2899.77,4750,15,4970,8326,d
3971,2016-04-02,1655.84,2946,36,4971,9663,b
3972,2016-01-18,2908.78,4359,3,4972,5735,c
3973,2016-10-02,597.02,660,9,4973,6077,b
3974,2016-02-02,1414.9,1356,9,4974,8626,d
3975,2016-11-02,3173.13,3165,17,4975,5994,d
3976,2016-01-14,3969.56,3162,26,4976,8610,d
3977,2016-01-24,6844.75,300,2,4977,7334,a
3978,2016-01-21,390.55,1112,2,4978,7209,c
3979,2016-01-27,1608.8,4298,17,4979,5665,c
3980,2016-05-02,3381.38,4184,17,4980,9986,d
3981,2016-01-13,2949.89,1845,39,4981,7577,d
3982,2016-01-13,4235.93,624,12,4982,6897,a
3983,2016-01-18,3658.16,1759,38,4983,7256,c
3984,2016-07-01,1048.29,2936,5,4984,8459,d
3985,2016-06-01,1396.87,2540,1,4985,6316,d
3986,2016-01-13,5196.52,4812,39,4986,5604,d
3987,2016-01-13,2462.58,4159,37,4987,8483,d
3988,2016-01-30,1818.96,3543,1,4988,6790,d
3989,2016-05-01,2427.78,352,17,4989,5213,a
3990,2016-12-01,2502.09,1786,22,4990,9650,d
3991,2016-03-01,7637.21,2563,25,4991,5949,b
3992,2016-01-19,3171.33,3100,26,4992,6061,c
3993,2016-01-21,37.95,3482,27,4993,7934,d
3994,2016-01-02,265.01,982,40,4994,6344,b
3995,2016-08-02,1630.74,5028,15,4995,6222,a
3996,2016-01-20,2697.5,3466,19,4996,8790,c
3997,2016-01-30,3151.62,4533,5,4997,7566,c
3998,2016-08-02,5258.29,1745,15,4998,8720,c
3999,2016-01-31,1040.89,3652,29,4999,6450,b
4000,2016-06-02,756.31,4367,39,5000,5697,c
4001,2016-01-16,1876.16,3490,38,5001,8674,a
4002,2016-01-20,3433.51,3503,29,5002,9619,b
4003,2016-05-02,1372.75,4372,6,5003,8513,a
4004,2016-01-24,1917.43,782,24,5004,9643,b
4005,2016-01-20,3238.16,1856,20,5005,8219,c
4006,2016-01-15,2166.36,550,36,5006,7898,c
4007,2016-01-31,3542.06,1451,39,5007,6528,a
4008,2016-01-29,973.7,1862,4,5008,7485,a
4009,2016-01-28,1354.18,2721,22,5009,9594,c
4010,2016-04-01,7716.71,1106,16,5010,5513,d
4011,2016-05-02,2985.88,1732,36,5011,6659,c
4012,2016-01-16,3279.81,4723,34,5012,5155,d
4013,2016-01-30,317.24,1507,30,5013,8423,a
4014,2016-05-01,202.53,2291,22,5014,8436,c
4015,2016-01-22,3896.92,753,38,5015,9299,a
4016,2016-01-21,4280.36,1325,7,5016,5125,a
4017,2016-10-02,1330.13,1990,4,5017,6154,d
4018,2016-01-23,4486.15,1853,17,5018,9685,b
4019,2016-01-21,2993.88,1064,2,5019,9340,b
4020,2016-01-21,,1194,22,5020,8732,a
4021,2016-11-01,1876.45,2038,40,5021,8362,d
4022,2016-01-16,256.54,2832,1,5022,7580,c
4023,2016-11-01,1770.13,541,10,5023,5181,c
4024,2016-06-02,200.92,2834,30,5024,5628,a
4025,2016-08-02,2032.9,2908,5,5025,5395,a
4026,2016-01-27,764.11,1005,7,5026,7024,d
4027,2016-02-02,3477.94,1146,36,5027,8536,a
4028,2016-01-14,3662.36,2423,23,5028,5300,c
4029,2016-05-01,2664.88,2553,1,5029,7306,c
4030,2016-01-25,176.36,695,22,5030,5223,d
4031,2016-09-02,3081.69,2151,20,-1,5280,b
4032,2016-04-01,461.68,3254,27,5032,5146,a
4033,2016-01-19,684.19,4265,27,5033,7883,a
4034,2016-07-01,2127.11,2807,2,5034,9137,a
4035,2016-06-02,3661.07,4480,7,5035,7652,a
4036,2016-04-02,2384.49,1741,3,5036,5292,b
4037,2016-11-02,1717.05,4014,16,5037,8204,c
4038,2016-03-02,743.0,4065,22,5038,7198,a
4039,2016-02-01,580.66,128,36,5039,8152,b
4040,2016-01-19,2718.68,1761,10,5040,6807,b
4041,2016-01-27,439.71,1923,38,5041,5460,a
4042,2016-06-02,2378.28,1539,11,5042,7013,c
4043,2016-01-02,1726.63,2019,7,5043,7528,a
4044,2016-01-23,913.5,1035,26,5044,9554,a
4045,2016-01-19,496.72,1307,12,5045,7538,c
4046,2016-06-02,2593.53,2974,18,5046,6138,a
4047,2016-12-01,1374.92,4238,11,5047,5982,b
4048,2016-01-26,7028.45,2266,24,5048,6024,b
4049,2016-03-01,7208.86,2752,11,5049,5723,d
4050,2016-01-01,5577.16,3380,38,5050,6904,c
4051,2016-10-02,1177.18,3328,2,5051,7439,a
4052,2016-10-02,3909.85,3848,18,5052,7316,d
4053,2016-03-01,2779.66,1578,13,5053,5085,b
4054,2016-01-29,2651.79,268,4,5054,7075,c
4055,2016-07-02,2255.73,504,12,5055,6793,a
4056,2016-01-27,767.1,311,34,5056,8587,a
4057,2016-01-15,574.13,893,18,5057,7792,a
4058,2016-02-02,337.55,2028,10,5058,7375,c
4059,2016-01-02,2641.8,3047,20,5059,6764,b
4060,2016-05-01,7637.47,4313,6,5060,8319,a
4061,2016-01-15,1722.14,4328,3,5061,7317,b
4062,2016-01-01,3476.27,1476,2,5062,6040,c
4063,2016-12-01,1423.28,2573,25,5063,5194,c
4064,2016-12-01,962.65,4735,34,5064,8132,a
4065,2016-01-19,2513.38,799,1,5065,7993,d
4066,2016-04-01,2903.14,1558,26,5066,9046,c
4067,2016-06-01,1693.37,3750,27,5067,8160,d
4068,2016-01-13,1766.93,2757,28,5068,9911,b
4069,2016-04-02,2287.51,1084,9,5069,9541,b
4070,2016-04-01,506.44,4670,41,5070,6049,d
4071,2016-10-02,613.05,3719,21,5071,8670,b
4072,2016-12-01,719.71,1013,41,5072,5371,a
4073,2016-01-13,885.58,4328,29,5073,7234,d
4074,2016-01-27,2315.75,919,35,5074,7722,c
4075,2016-12-01,1764.38,1675,2,5075,7236,a
4076,2016-09-01,4174.63,822,14,5076,8482,a
4077,2016-01-29,4398.15,3095,29,5077,6513,d
4078,2016-09-01,1784.27,382,31,5078,8156,d
4079,2016-01-26,3867.09,4363,11,5079,7054,b
4080,2016-01-14,5436.07,3276,12,5080,6925,a
4081,2016-01-25,381.16,1146,10,5081,9005,c
4082,2016-01-30,29.84,2844,19,5082,9107,c
4083,2016-01-13,1861.96,2847,17,5083,8637,b
4084,2016-08-01,2072.0,1546,6,5084,7930,c
4085,2016-01-27,1081.17,1162,26,5085,9738,d
4086,2016-01-15,976.05,4827,4,5086,8221,b
4087,2016-06-01,766.82,5027,19,5087,9258,d
4088,2016-01-24,,5089,2,5088,7193,b
4089,2016-02-01,958.23,4208,39,5089,5184,c
4090,2016-01-13,5136.36,955,2,5090,7825,c
4091,2016-01-15,222.75,2424,5,5091,9510,d
4092,2016-01-15,2938.24,4533,4,5092,5300,a
4093,2016-01-16,4674.79,484,33,5093,7914,d
4094,2016-04-02,6764.09,1320,14,5094,9725,d
4095,2016-06-02,3522.07,1854,30,5095,6900,a
4096,2016-02-01,2543.73,4261,26,5096,5814,b
4097,2016-08-01,1180.12,1947,18,5097,9351,c
4098,2016-01-23,4024.37,2141,37,5098,5226,d
4099,2016-06-02,2479.79,4367,23,5099,7140,a
4100,2016-06-02,3033.72,416,15,5100,6838,a
4101,2016-06-01,5005.68,3040,9,5101,8241,b
4102,2016-03-02,7895.43,2116,35,5102,7539,b
4103,2016-07-01,3299.75,4040,38,5103,7405,b
4104,2016-01-23,3913.44,2209,31,5104,5925,a
4105,2016-11-02,599.33,306,18,5105,6728,b
4106,2016-03-02,926.1,1111,35,-1,7996,d
4107,2016-06-01,1437.89,2265,23,5107,9198,c
4108,2016-01-20,241.16,443,12,5108,5495,b
4109,2016-03-01,2347.1,2821,28,5109,5807,d
4110,2016-02-01,4668.25,3999,28,5110,8903,d
4111,2016-10-02,3745.1,4913,27,5111,5691,a
4112,2016-01-19,2889.31,5066,15,5112,6787,b
4113,2016-01-18,4457.11,4655,38,5113,6164,d
4114,2016-01-19,5544.63,4261,15,5114,9002,b
4115,2016-11-01,3076.95,4861,27,5115,7471,c
4116,2016-08-01,153.25,544,12,5116,9884,d
4117,2016-09-01,1479.0,3455,14,5117,7728,c
4118,2016-01-16,695.38,3921,40,5118,6076,b
4119,2016-05-01,2325.48,1404,23,5119,7942,d
4120,2016-01-17,1358.07,3627,24,5120,5869,d
4121,2016-01-15,2682.59,213,5,5121,7272,a
4122,2016-01-24,131.03,2894,36,5122,6926,b
4123,2016-01-13,952.97,1950,34,5123,8281,b
4124,2016-01-15,1771.36,2493,30,5124,8807,a
4125,2016-01-31,633.58,2633,39,5125,7491,d
4126,2016-01-21,458.1,2993,4,5126,7693,a
4127,2016-05-01,359.93,3775,23,5127,5711,c
4128,2016-09-01,2589.41,890,31,5128,8055,a
4129,2016-06-01,4166.28,404,22,5129,5730,c
4130,2016-09-01,2075.75,4891,8,5130,7761,c
4131,2016-07-01,1673.65,4195,37,5131,9340,a
4132,2016-01-29,1541.0,4124,39,5132,7164,a
4133,2016-10-01,118.8,4083,20,5133,5433,d
4134,2016-01-02,3969.01,3240,14,5134,7594,c
4135,2016-01-21,1420.0,324,33,5135,5883,d
4136,2016-04-01,5537.67,3201,27,-1,7941,d
4137,2016-01-25,217.53,301,28,5137,5409,c
4138,2016-01-13,134.95,1642,1,5138,7445,d
4139,2016-07-01,2779.79,3134,24,5139,7763,c
4140,2016-01-14,2134.96,4590,10,5140,6617,c
4141,2016-01-30,4229.12,2933,37,5141,8669,b
4142,2016-01-01,1036.03,2567,22,5142,8442,b
4143,2016-01-20,306.2,1338,27,5143,8959,a
4144,2016-10-02,3268.14,3144,11,5144,5376,b
4145,2016-01-20,1467.23,4913,40,5145,7707,b
4146,2016-01-25,651.89,1501,2,5146,5035,c
4147,2016-08-02,2011.65,5090,27,5147,6994,a
4148,2016-03-02,925.93,4769,19,5148,6240,c
4149,2016-01-30,401.96,4004,31,5149,7101,a
4150,2016-07-01,3973.73,4804,33,5150,7292,b
4151,2016-10-02,4128.29,4726,11,5151,8133,b
4152,2016-01-19,2631.44,3953,17,5152,8685,a
4153,2016-01-24,3893.25,2498,1,5153,8825,c
4154,2016-01-13,1297.57,3059,17,5154,6549,c
4155,2016-04-01,2667.23,1725,30,5155,9353,b
4156,2016-01-27,4842.23,180,39,5156,9171,c
4157,2016-06-01,1391.25,1003,13,5157,7726,a
4158,2016-08-02,2893.68,4249,15,5158,6358,a
4159,2016-01-16,2782.0,4403,1,5159,7374,c
4160,2016-11-02,122.52,3956,34,5160,8449,a
4161,2016-10-01,2045.97,1530,7,5161,9567,d
4162,2016-02-02,1843.32,4286,9,5162,5102,c
4163,2016-01-13,618.98,1789,10,5163,5958,a
4164,2016-03-01,4036.32,3283,39,5164,6868,d
4165,2016-06-01,1004.28,1644,31,5165,8707,a
4166,2016-09-02,1195.33,4497,36,5166,7398,c
4167,2016-01-15,2931.79,5041,2,5167,6191,b
4168,2016-02-02,1930.51,4448,5,5168,7467,b
4169,2016-04-02,1748.05,2886,28,5169,5849,d
4170,2016-10-01,1490.21,2463,21,5170,6844,b
4171,2016-01-30,1219.4,4559,7,5171,9231,d
4172,2016-01-25,,4738,30,5172,7841,b
4173,2016-07-02,129.23,4629,5,5173,7363,a
4174,2016-02-02,937.93,3547,14,5174,9378,b
4175,2016-01-21,3436.78,2949,1,5175,7052,c
4176,2016-09-02,597.04,1593,19,5176,9932,d
4177,2016-06-02,997.4,1279,29,5177,6177,d
4178,2016-01-15,2384.61,613,6,5178,7632,d
4179,2016-01-16,5761.53,318,7,5179,7228,c
4180,2016-04-02,1669.64,2225,14,5180,8330,c
4181,2016-01-26,743.5,4243,32,5181,6407,a
4182,2016-02-02,1377.67,1910,38,5182,5337,c
4183,2016-01-25,1043.88,4724,37,5183,6062,c
4184,2016-01-31,2900.34,4084,14,5184,6757,b
4185,2016-07-01,4554.01,375,33,5185,6589,b
4186,2016-06-02,952.4,1707,3,5186,5065,c
4187,2016-02-01,3719.83,949,27,5187,7669,c
4188,2016-01-22,892.84,4375,13,5188,7558,b
4189,2016-03-01,2230.88,3933,29,5189,5046,a
4190,2016-01-16,2767.03,2311,23,5190,6149,a
4191,2016-02-02,909.46,882,23,5191,7505,c
4192,2016-01-27,373.87,3375,10,5192,6011,a
4193,2016-01-25,2341.28,3169,33,5193,7134,c
4194,2016-03-02,1066.74,1296,38,5194,9735,d
4195,2016-05-02,1049.92,1279,18,5195,5221,c
4196,2016-07-02,1618.42,548,9,5196,8139,c
4197,2016-01-13,6159.62,518,25,5197,8513,a
4198,2016-06-02,1272.32,2200,12,5198,5453,d
4199,2016-01-02,2185.65,683,10,5199,5063,c
4200,2016-11-01,1992.6,3671,24,5200,5012,b
4201,2016-11-02,3461.2,1101,18,5201,5931,d
4202,2016-01-26,2932.4,984,37,5202,8233,c
4203,2016-06-02,4030.08,282,4,5203,7345,d
4204,2016-01-25,976.19,2416,6,5204,9096,a
4205,2016-01-21,3269.86,2188,11,5205,5125,d
4206,2016-01-16,3765.91,1748,38,5206,8326,a
4207,2016-10-02,1496.38,645,29,5207,5242,d
4208,2016-05-01,182.86,891,11,5208,7966,c
4209,2016-02-01,642.5,3722,41,5209,8366,a
4210,2016-01-14,31.04,497,5,5210,7770,b
4211,2016-01-19,1780.59,4089,7,5211,7666,d
4212,2016-01-22,4151.67,792,23,5212,5114,a
4213,2016-04-02,2561.03,660,13,5213,9120,b
4214,2016-01-17,284.38,1835,30,5214,8267,d
4215,2016-01-16,164.1,681,23,5215,8427,a
4216,2016-01-25,1763.97,1794,37,5216,9156,c
4217,2016-01-13,1213.14,2809,3,5217,5773,d
4218,2016-01-27,397.76,4205,23,5218,8710,c
4219,2016-01-17,3053.0,2132,20,5219,7340,b
4220,2016-04-02,376.49,4989,25,5220,5766,d
4221,2016-03-01,5292.84,4089,21,-1,5586,c
4222,2016-01-29,439.8,2006,11,5222,8135,c
4223,2016-01-26,614.72,3992,21,-1,8084,d
4224,2016-04-01,4602.81,4155,3,5224,7851,c
4225,2016-01-16,2750.54,4036,25,5225,7970,a
4226,2016-01-02,1816.88,1290,7,5226,5442,d
4227,2016-01-30,276.25,4753,32,5227,6429,d
4228,2016-03-02,5931.51,2998,17,5228,7676,c
4229,2016-04-02,152.83,3488,10,5229,7293,b
4230,2016-01-30,4370.56,4308,26,5230,7632,a
4231,2016-01-16,1615.65,4179,38,5231,8962,c
4232,2016-08-02,1936.82,4186,39,5232,6506,c
4233,2016-01-18,2638.46,2276,32,5233,6774,c
4234,2016-06-01,2338.43,634,31,5234,8574,a
4235,2016-01-26,924.96,4488,20,5235,6731,b
4236,2016-02-01,851.34,3608,39,5236,7802,c
4237,2016-01-19,566.74,1148,14,5237,5050,d
4238,2016-01-13,25.5,1189,10,5238,9346,a
4239,2016-05-02,,3879,19,5239,5162,a
4240,2016-01-25,1901.58,237,12,5240,6176,b
4241,2016-06-02,2317.16,4040,4,5241,7261,a
4242,2016-02-02,2556.21,3850,7,-1,9384,c
4243,2016-06-01,1252.11,2022,31,5243,7988,c
4244,2016-01-15,3254.59,931,24,5244,8969,c
4245,2016-01-19,2313.0,3026,16,5245,7800,a
4246,2016-12-01,,3244,6,5246,9361,c
4247,2016-08-02,1593.06,3605,40,5247,6072,b
4248,2016-07-01,612.2,3401,27,5248,9251,d
4249,2016-04-01,3527.0,767,28,5249,7200,d
4250,2016-01-29,2682.68,2642,17,5250,6892,b
4251,2016-01-01,2145.02,4106,17,5251,9411,d
4252,2016-02-01,4396.38,1421,1,5252,9757,c
4253,2016-06-02,715.0,3285,8,5253,8339,c
4254,2016-06-01,513.14,611,41,5254,5222,d
4255,2016-01-31,3759.5,3449,35,5255,5843,d
4256,2016-05-01,4585.51,3123,5,5256,7610,b
4257,2016-01-26,1670.73,404,35,5257,9353,d
4258,2016-01-21,705.18,3661,24,5258,6733,a
4259,2016-01-31,671.64,2221,19,5259,9089,c
4260,2016-03-01,5094.88,1578,20,5260,6161,d
4261,2016-05-02,1084.52,3323,35,5261,6162,c
4262,2016-08-02,2609.84,2304,6,5262,6510,c
4263,2016-01-24,5365.97,2776,3,5263,6900,a
4264,2016-08-01,2371.87,2023,14,5264,5630,b
4265,2016-01-25,5896.54,2300,22,5265,8403,a
4266,2016-01-16,2595.03,3859,28,5266,7362,d
4267,2016-10-02,2799.38,2978,36,5267,7346,c
4268,2016-01-23,1060.63,1981,14,5268,6599,b
4269,2016-01-29,1405.92,2283,18,5269,7824,a
4270,2016-06-02,1005.9,1439,13,5270,9115,b
4271,2016-08-01,1382.32,127,28,5271,7291,d
4272,2016-11-01,1106.14,5083,21,5272,6526,d
4273,2016-08-01,637.34,3293,30,5273,6211,d
4274,2016-01-16,4674.19,1852,25,5274,8787,c
4275,2016-01-22,370.34,3649,26,5275,8631,b
4276,2016-06-01,1865.58,3237,1,5276,7634,d
4277,2016-01-02,744.94,517,2,5277,9787,c
4278,2016-06-02,1888.45,436,26,5278,7277,b
4279,2016-03-01,4694.84,1963,38,5279,5853,c
4280,2016-01-29,669.3,1876,4,5280,7487,a
4281,2016-01-18,2089.46,3792,23,5281,8756,d
4282,2016-12-01,835.34,183,29,5282,5140,a
4283,2016-05-01,1178.58,594,22,5283,5085,b
4284,2016-06-01,2263.06,627,9,5284,6005,d
4285,2016-11-02,676.2,607,41,5285,7606,b
4286,2016-01-24,4507.33,2889,9,5286,9148,c
4287,2016-01-02,590.0,1406,34,5287,8960,a
4288,2016-08-01,1856.24,2158,27,5288,6925,b
4289,2016-01-25,2200.74,985,37,5289,8363,c
4290,2016-12-01,3703.05,4343,22,5290,8165,d
4291,2016-01-24,12.16,1295,21,5291,9269,d
4292,2016-01-25,378.77,4757,20,5292,9789,a
4293,2016-06-01,1803.78,1907,18,5293,5638,a
4294,2016-02-02,3034.08,1485,36,5294,9175,c
4295,2016-01-27,1262.71,2900,13,5295,9947,c
4296,2016-01-13,2624.54,4140,39,5296,6819,c
4297,2016-11-02,3684.68,3823,41,5297,9580,d
4298,2016-01-01,3961.91,4928,28,5298,9596,c
4299,2016-05-02,3155.63,4365,35,5299,5507,c
4300,2016-01-02,42.96,4302,16,5300,6747,c
4301,2016-10-02,5053.15,3232,8,5301,5434,a
4302,2016-12-01,3344.93,272,27,5302,8148,b
4303,2016-11-02,837.15,1121,32,5303,7039,b
4304,2016-04-02,3464.52,549,13,5304,7270,c
4305,2016-01-19,3156.32,2307,3,5305,6393,d
4306,2016-08-01,484.18,4834,7,5306,9694,d
4307,2016-02-02,186.71,2543,23,5307,6114,a
4308,2016-02-01,2849.43,4318,36,5308,7690,a
4309,2016-01-29,2000.64,2528,2,5309,5994,c
4310,2016-06-01,2671.13,479,37,5310,6524,b
4311,2016-01-20,456.12,4216,25,5311,9751,a
4312,2016-01-16,2908.1,4760,14,5312,7570,c
4313,2016-03-01,146.7,347,19,5313,5077,b
4314,2016-07-02,1972.12,4231,10,5314,6235,a
4315,2016-01-15,3118.47,526,14,5315,7447,c
4316,2016-01-23,376.5,858,5,5316,8823,a
4317,2016-06-02,49.38,2739,21,5317,7032,c
4318,2016-01-22,3855.92,1739,18,5318,6513,c
4319,2016-12-01,607.32,1283,33,5319,7938,c
4320,2016-04-01,3174.42,4205,12,5320,5112,d
4321,2016-01-17,5927.47,4475,1,5321,5417,d
4322,2016-01-26,1647.74,4748,22,5322,9237,a
4323,2016-01-01,4292.3,2817,12,5323,7137,a
4324,2016-01-25,218.48,1432,4,5324,5316,b
4325,2016-10-01,364.35,3824,9,5325,5072,a
4326,2016-03-01,2142.04,123,26,5326,7664,d
4327,2016-07-02,5347.69,1718,19,5327,8631,c
4328,2016-01-31,2889.52,4186,12,5328,8298,d
4329,2016-08-01,6803.59,957,21,5329,7909,b
4330,2016-10-02,1487.1,1999,23,5330,6278,a
4331,2016-01-20,5010.05,1898,32,5331,5228,b
4332,2016-01-21,2349.74,4454,24,5332,7909,c
